g2dmark,level,maxtdp,name,price,rank,sample,score,segment
374,mid_range,-1,Radeon HD 8650G + 8600/8700M Dual,NA,1107,26,832,gpus
131,low_end,-1,GeForce4 MX 4000,NA,2340,70,5,gpus
148,low_end,-1,ASUS AGP-V3800PRO v31.40H,NA,2341,1,5,gpus
170,low_end,-1,GeForce2 Integrated GPU,NA,2342,3,4,gpus
204,low_end,-1,Dell 8200,NA,2343,1,4,gpus
167,low_end,-1,VIA Chrome9 HC IGP,NA,2344,57,4,gpus
163,low_end,-1,VIA/S3G UniChrome IGP,NA,2345,33,4,gpus
176,low_end,-1,GeForce4 MX 460,NA,2346,3,4,gpus
95,low_end,-1,GeForce2 Go,NA,2347,1,4,gpus
153,low_end,-1,MOBILITY/RADEON 9000,NA,2348,2,4,gpus
140,low_end,-1,GeForce3 Ti 200,NA,2349,20,4,gpus
124,low_end,-1,VIA/S3G KM400/KN400,NA,2350,4,4,gpus
165,low_end,-1,"Intel 915G,910G Express",NA,2351,1,4,gpus
135,low_end,-1,GeForce2 GTS/GeForce2 Pro,NA,2352,11,4,gpus
173,low_end,-1,GeForce4 4200 Go,NA,2353,8,4,gpus
129,low_end,-1,GeForce2 MX/MX 400,NA,2354,99,4,gpus
151,low_end,-1,ABIT Siluro T400,NA,2355,2,4,gpus
177,low_end,-1,VIA Chrome9 HC IGP Family,NA,2356,64,4,gpus
107,low_end,-1,RADEON 7000 / RADEON VE Family,NA,2357,13,4,gpus
107,low_end,-1,RIVA TNT2 Model 64/Model 64 Pro,NA,2358,24,4,gpus
44,low_end,-1,RADEON IGP 320,NA,2359,1,4,gpus
139,low_end,-1,GeForce4 440 Go,NA,2360,3,4,gpus
94,low_end,-1,Intel 82915G/915GV/910GL,NA,2361,1,4,gpus
20,low_end,-1,Intel 865 Embedded Controller,NA,2362,2,4,gpus
116,low_end,-1,GeForce 6200A,54.99*,2363,1,4,gpus
135,low_end,-1,RADEON 9200,153.63*,2364,10,4,gpus
103,low_end,-1,MOBILITY RADEON 7500,NA,2365,6,4,gpus
101,low_end,-1,Radeon IGP 320M,NA,2366,11,4,gpus
123,low_end,-1,RADEON 9000 Family,NA,2367,9,4,gpus
165,low_end,-1,VIA Chrome9 HC IGP Family WDDM,NA,2368,35,4,gpus
70,low_end,-1,Intel Media Accelerator 500,NA,2369,17,3,gpus
70,low_end,-1,RIVA TNT2/TNT2 Pro,NA,2370,2,3,gpus
107,low_end,-1,Matrox Parhelia 128MB,393.99*,2371,1,3,gpus
75,low_end,-1,VIA Chrome9 HC IGP WDDM 1.1,NA,2372,39,3,gpus
146,low_end,-1,GeForce4 420 Go,NA,2373,8,3,gpus
124,low_end,-1,VIA/S3G DeltaChrome IGP,NA,2374,7,3,gpus
110,low_end,-1,MOBILITY RADEON 9000,NA,2375,12,3,gpus
119,low_end,-1,GeForce2 MX 100/200,NA,2376,18,3,gpus
66,low_end,-1,Intel 946GZ Embedded Chipset,NA,2377,4,3,gpus
34,low_end,-1,RADEON 7500,177.25*,2378,2,3,gpus
20,low_end,-1,S3 Inc. Savage4,NA,2379,1,3,gpus
109,low_end,-1,AMIGAMERLIN 3.1-R1 For Voodoo 4 4500 PCI,NA,2380,1,3,gpus
52,low_end,-1,Rage Fury Pro/Xpert 2000 Pro,NA,2381,2,3,gpus
141,low_end,-1,Intel 82915G/GV/910GL Express,NA,2382,8,3,gpus
91,low_end,-1,Vanta/Vanta LT,NA,2383,7,3,gpus
144,low_end,-1,MOBILITY RADEON 9200,NA,2384,16,3,gpus
38,low_end,-1,Intel 946GZ Express,NA,2385,163,3,gpus
128,low_end,-1,MOBILITY RADEON 9100 IGP,NA,2386,2,3,gpus
85,low_end,-1,Intel Media Accelerator 3150,NA,2387,456,3,gpus
158,low_end,-1,Intel 82845G/GL/GE/PE/GV Controller,NA,2388,169,3,gpus
94,low_end,-1,RADEON 7200,599.99*,2389,1,3,gpus
134,low_end,-1,RADEON 9200 PRO Family,NA,2390,41,3,gpus
143,low_end,-1,VIA Chrome9 HC IGP WDDM,NA,2391,10,3,gpus
143,low_end,-1,GeForce2 MX,NA,2392,3,3,gpus
82,low_end,-1,RADEON IGP 345M,NA,2393,21,3,gpus
98,low_end,-1,Radeon 7000 / Radeon VE,NA,2394,1,3,gpus
156,low_end,-1,VIA Chrome9 HC3 IGP,NA,2395,1,3,gpus
93,low_end,-1,Intel 82915G/GV/910GL Advanced v3.5,NA,2396,1,3,gpus
176,low_end,-1,Intel 82845G/GL Controller,NA,2397,2,3,gpus
127,low_end,-1,RADEON 9200 LE Family,NA,2398,13,3,gpus
127,low_end,-1,RADEON 9250,194.00*,2399,123,3,gpus
98,low_end,-1,GeForce2 MX with TV Out,NA,2400,1,3,gpus
128,low_end,-1,RADEON 9200 SE,NA,2401,78,3,gpus
115,low_end,-1,GeForce3 Ti 500,NA,2402,2,3,gpus
66,low_end,-1,Intel GMA 3150 Express,NA,2403,1,3,gpus
102,low_end,-1,Radeon IGP 340M,NA,2404,4,3,gpus
118,low_end,-1,Quadro NVS 280 SD,NA,2405,2,2,gpus
58,low_end,-1,Dell 8100,999.11*,2406,1,2,gpus
99,low_end,-1,VIA Chrome9 HC IGP Prerelease WDDM 1.1,NA,2407,3,2,gpus
131,low_end,-1,Intel 82845G Controller,NA,2408,4,2,gpus
36,low_end,-1,Radeon VE,NA,2409,1,2,gpus
135,low_end,-1,Intel Extreme Controller,NA,2410,1,2,gpus
146,low_end,-1,S3 SuperSavage/IXC 1014,NA,2411,1,2,gpus
117,low_end,-1,VisionTek Radeon 7000,NA,2412,1,2,gpus
36,low_end,-1,Mobile Intel 915GM/GMS/910GML Express,NA,2413,480,2,gpus
8,low_end,-1,Mobile Intel 945 Express,NA,2414,1642,2,gpus
94,low_end,-1,VIA Chrome9 HCM IGP,NA,2415,2,2,gpus
88,low_end,-1,RADEON IGP 34xM,NA,2416,1,2,gpus
41,low_end,-1,S3 ProSavageDDR,NA,2417,9,1,gpus
40,low_end,-1,Rage 128 Pro,NA,2418,1,1,gpus
1,low_end,-1,VIA Chrome9 HC3 IGP WDDM 1.1,NA,-1,1,1,gpus
107,low_end,-1,Intel 82852/82855 GM/GME Controller,NA,2419,1,1,gpus
142,low_end,-1,RAGE 128 PRO AGP 4X TMDS,NA,2420,2,1,gpus
143,low_end,-1,Quadro2 Pro,NA,2421,3,1,gpus
152,low_end,-1,FireMV 2200 PCI,NA,2422,1,1,gpus
340,mid_range,-1,Radeon HD 7660G + 7600M Dual,NA,1108,55,832,gpus
653,mid_range,-1,Intel HD 5200,NA,1109,4,830,gpus
516,mid_range,-1,GRID M60-0Q,NA,1110,1,827,gpus
243,mid_range,49,GeForce GT 730,109.99*,1111,8441,826,gpus
189,mid_range,-1,"Radeon R5 A10-9630P RADEON R5, 10 COMPUTE CORES 4C",NA,1112,2,825,gpus
261,mid_range,-1,Radeon HD 7640G N HD 7640G + HD 7600M N HD 7600M D,NA,1113,8,824,gpus
422,mid_range,349,Radeon HD 3850 X2,NA,1114,9,822,gpus
471,mid_range,-1,Radeon HD 7540D + 7500 Dual,NA,1115,1,822,gpus
188,mid_range,-1,Radeon R7 A8-7680,NA,1116,32,821,gpus
171,mid_range,33,GeForce GT 730M,NA,1117,958,820,gpus
346,mid_range,-1,Radeon HD 8650G + HD 7600M Dual,NA,1118,4,820,gpus
335,mid_range,-1,Radeon HD 8550G + HD 8750M Dual,NA,1119,21,819,gpus
195,mid_range,-1,Radeon R7 M260DX,NA,1120,11,817,gpus
189,mid_range,-1,Radeon R7 FX-8800P,NA,1121,123,816,gpus
285,mid_range,-1,Radeon R7 A10 Extreme Edition,NA,1122,14,816,gpus
247,mid_range,75,Radeon R9 M280X,NA,1123,5,814,gpus
487,mid_range,-1,Radeon HD 8670D + 7000 Dual,NA,1124,1,812,gpus
229,mid_range,-1,Radeon HD 6800M,NA,1125,201,808,gpus
195,mid_range,-1,Radeon R7 PRO A10-9700,NA,1126,24,808,gpus
208,mid_range,-1,Radeon R7 PRO A10-8770E,NA,1127,55,805,gpus
336,mid_range,-1,Radeon HD 8550G + 8600/8700M Dual,NA,1128,17,803,gpus
181,mid_range,-1,Radeon R5 M435,NA,1129,28,802,gpus
63,mid_range,108,Quadro FX 3800,259.13*,1130,739,801,gpus
214,mid_range,-1,"Radeon R5 PRO A6-8570E R5, 6 COMPUTE CORES 2C+4G",NA,1131,4,800,gpus
404,mid_range,-1,Radeon HD 8650G + HD 8790M Dual,NA,1132,1,800,gpus
184,mid_range,-1,Radeon 535DX,NA,1133,29,799,gpus
518,mid_range,197,GeForce 9800 GX2,195.00*,1134,49,798,gpus
322,mid_range,-1,Radeon HD 8650G N HD 8650G + HD 8600/8700M Dual,NA,1135,1,796,gpus
321,mid_range,-1,Radeon HD 8550G + 8750M Dual,NA,1136,29,796,gpus
178,mid_range,-1,Radeon R8 M445DX,NA,1137,29,796,gpus
255,mid_range,-1,Radeon R7 A10 PRO-7800B,NA,1138,28,795,gpus
282,mid_range,64,Radeon HD 5670,67.00*,1139,3224,793,gpus
250,mid_range,45,Quadro K1000M,69.95*,1140,966,791,gpus
144,mid_range,-1,GeForce GT 740M,NA,1141,4214,789,gpus
235,mid_range,-1,Radeon R7 A10-7700K,NA,1142,288,788,gpus
19,mid_range,-1,A40-6Q,NA,-1,1,787,gpus
380,mid_range,-1,Radeon HD 8650G + 8750M Dual,NA,1143,55,787,gpus
261,mid_range,33,GeForce 825M,NA,1144,37,784,gpus
222,mid_range,55,Quadro 2000M,229.74*,1145,608,782,gpus
438,mid_range,-1,Radeon R7 PRO A6-9500 2C+6G,NA,1146,6,781,gpus
762,mid_range,-1,Radeon R7 A365,NA,1147,1,781,gpus
233,mid_range,65,GeForce GT 440,225.00*,1148,1772,779,gpus
344,mid_range,-1,Radeon HD 8650G + HD 8750M Dual,NA,1149,59,779,gpus
215,mid_range,-1,Radeon R7 A10-7890K,NA,1150,145,777,gpus
168,mid_range,-1,Radeon HD 7660G + HD 7700M Dual,NA,1151,12,777,gpus
316,mid_range,-1,Radeon HD 7640G + 7500M/7600M Dual,NA,1152,1,776,gpus
209,mid_range,-1,Radeon R7 A8-7600,NA,1153,949,775,gpus
316,mid_range,-1,Radeon HD 7600M + 7600M Dual,NA,1154,9,773,gpus
367,mid_range,-1,Radeon HD 8650G N HD 8650G + HD 8570M Dual,NA,1155,4,773,gpus
429,mid_range,-1,Mobility Radeon HD 5000,NA,1156,17,773,gpus
277,mid_range,-1,Radeon R7 A10-8850,NA,1157,5,773,gpus
204,mid_range,-1,GeForce 730A,NA,1158,44,772,gpus
287,mid_range,-1,Radeon R5 PRO A6-9500E 2C+4G,NA,1159,8,771,gpus
425,mid_range,95,Radeon HD 4810,NA,1160,38,769,gpus
366,mid_range,140,GeForce 9800 GTX,74.99*,1161,3,769,gpus
176,mid_range,-1,Radeon R7 M365X,NA,1162,20,768,gpus
278,mid_range,41,Quadro K420,269.00*,1163,286,766,gpus
355,mid_range,-1,Radeon HD 8650G + HD 8600/8700M Dual,NA,1164,32,764,gpus
403,mid_range,31,Mobility Radeon HD 5850,NA,1165,101,763,gpus
485,mid_range,-1,Radeon HD 6450 + 8470D Dual,NA,1166,1,763,gpus
190,mid_range,-1,Intel UHD Graphics 615,NA,1167,299,762,gpus
368,mid_range,-1,Radeon HD 7660G + HD 7500/7600 Dual,NA,1168,1,760,gpus
267,mid_range,-1,Radeon Vega 3 Ryzen Embedded R1505G,NA,1169,4,760,gpus
354,mid_range,-1,Radeon HD 7660G + HD 8500M Dual,NA,1170,1,758,gpus
412,mid_range,-1,Radeon HD 8650G + HD 8600M N HD 8600M Dual,NA,1171,1,758,gpus
310,mid_range,-1,Radeon HD 7660G + 7700M Dual,NA,1172,5,757,gpus
223,mid_range,-1,Radeon HD 6650M,NA,1173,107,756,gpus
733,mid_range,-1,Quadro 1100M,NA,1174,2,755,gpus
268,mid_range,41,Quadro K600,60.24*,1175,951,755,gpus
353,mid_range,-1,Radeon HD 7640G + 7450M Dual,NA,1176,1,754,gpus
464,mid_range,-1,Radeon HD 8570D + HD 7000 Dual,NA,1177,2,753,gpus
151,mid_range,-1,Radeon R7 M270,NA,1178,33,750,gpus
734,mid_range,-1,IncrediblE HD 4600,NA,1179,1,750,gpus
274,mid_range,-1,Intel Iris 5100,NA,1180,410,750,gpus
288,mid_range,-1,Radeon M535DX,NA,1181,1,750,gpus
187,mid_range,-1,Radeon HD 7640G + 7650M Dual,NA,1182,1,747,gpus
364,mid_range,-1,Radeon HD 7660G + HD 8600/8700M Dual,NA,1183,1,747,gpus
182,mid_range,-1,Radeon R7 A12-9720P RADEON,365.48*,1184,347,747,gpus
494,mid_range,-1,Radeon HD 8670D + R5 330 Dual,NA,1185,1,746,gpus
